,Date,Open,High,Low,Close,Volume
1753,2017-03-03,90.5,96.0,90.35,93.2,"1,038,600"
1754,2017-03-02,99.0,99.0,90.15,90.85,"145,278"
1755,2017-03-01,85.75,100.5,85.75,94.2,"1,216,226"
1756,2017-02-28,85.6,86.95,85.1,85.6,"14,986"
1757,2017-02-27,86.9,86.9,84.4,84.85,"24,044"
1758,2017-02-23,85.4,85.7,84.2,84.9,"16,315"
1759,2017-02-22,84.85,85.75,84.65,85.0,"21,599"
1760,2017-02-21,85.65,86.35,85.0,85.25,"21,202"
1761,2017-02-20,85.15,85.65,84.65,85.25,"34,278"
1762,2017-02-17,86.4,87.1,84.9,85.15,"70,935"
1763,2017-02-16,86.95,86.95,84.7,85.7,"40,419"
1764,2017-02-15,87.3,88.15,85.2,85.75,"42,826"
1765,2017-02-14,87.6,88.3,86.0,87.15,"16,623"
1766,2017-02-13,90.2,90.5,87.0,87.9,"58,987"
1767,2017-02-10,90.9,91.0,89.1,89.45,"45,571"
1768,2017-02-09,91.95,92.3,88.5,89.95,"56,230"
1769,2017-02-08,92.0,93.05,90.25,91.2,"77,621"
1770,2017-02-07,89.3,93.0,88.75,91.5,"118,896"
1771,2017-02-06,88.0,90.75,87.2,89.0,"130,797"
1772,2017-02-03,88.15,89.1,87.35,88.6,"121,450"
1773,2017-02-02,84.7,87.6,83.45,86.45,"64,226"
1774,2017-02-01,83.5,84.2,83.15,83.7,"17,506"
1775,2017-01-31,83.3,84.5,82.45,82.9,"19,978"
1776,2017-01-30,83.8,84.95,83.35,83.65,"37,734"
1777,2017-01-27,83.6,85.0,83.15,84.05,"42,727"
1778,2017-01-25,83.0,83.45,82.85,83.2,"23,183"
1779,2017-01-24,83.5,83.7,82.2,82.85,"9,606"
1780,2017-01-23,83.4,84.5,82.65,83.45,"22,356"
1781,2017-01-20,83.7,84.0,82.75,83.05,"17,848"
1782,2017-01-19,83.1,83.65,83.1,83.35,"8,238"
1783,2017-01-18,83.4,84.5,83.1,83.35,"12,827"
1784,2017-01-17,83.4,84.0,83.1,83.3,"7,866"
1785,2017-01-16,83.15,84.1,82.6,83.0,"18,445"
1786,2017-01-13,83.8,84.2,83.1,83.6,"12,671"
1787,2017-01-12,83.9,84.6,83.5,83.65,"36,891"
1788,2017-01-11,83.5,84.65,83.1,83.8,"33,393"
1789,2017-01-10,83.25,83.6,82.9,83.2,"6,578"
1790,2017-01-09,83.6,84.1,83.1,83.25,"9,626"
1791,2017-01-06,84.3,84.9,83.2,83.6,"29,015"
1792,2017-01-05,84.8,84.8,83.55,83.95,"17,593"
1793,2017-01-04,84.4,84.65,83.4,83.75,"8,909"
1794,2017-01-03,84.1,84.75,82.75,83.7,"20,266"
1795,2017-01-02,83.9,84.9,81.0,84.4,"26,858"
1796,2016-12-30,82.9,83.6,82.7,83.2,"9,617"
1797,2016-12-29,82.15,82.6,81.9,82.25,"8,448"
1798,2016-12-28,82.8,83.35,82.1,82.6,"11,878"
1799,2016-12-27,82.0,82.8,81.6,82.5,"17,515"
1800,2016-12-26,82.95,82.95,81.65,81.85,"25,626"
1801,2016-12-23,84.0,84.0,82.0,82.65,"20,585"
1802,2016-12-22,82.0,82.6,81.5,82.35,"54,072"
1803,2016-12-21,82.5,83.25,81.45,81.9,"36,270"
1804,2016-12-20,82.3,82.65,81.7,82.05,"30,595"
1805,2016-12-19,82.75,82.95,81.6,82.2,"28,586"
1806,2016-12-16,84.8,86.1,82.0,83.15,"83,486"
1807,2016-12-15,84.9,85.5,84.5,85.2,"28,118"
1808,2016-12-14,86.45,86.45,84.45,84.8,"75,116"
1809,2016-12-13,87.0,87.45,85.75,86.15,"13,332"
1810,2016-12-12,87.35,88.9,86.55,86.85,"34,712"
1811,2016-12-09,87.4,87.8,85.9,86.85,"45,524"
1812,2016-12-08,87.3,87.3,86.2,86.8,"24,284"
1813,2016-12-07,87.4,88.2,85.3,86.45,"41,504"
1814,2016-12-06,86.1,89.0,86.1,86.5,"47,711"
1815,2016-12-05,84.9,86.75,84.9,86.45,"62,347"
1816,2016-12-02,85.45,85.45,84.3,84.6,"34,206"
1817,2016-12-01,84.15,85.65,84.1,85.2,"52,083"
1818,2016-11-30,83.0,84.35,83.0,84.05,"35,297"
1819,2016-11-29,82.0,83.05,81.0,82.85,"72,384"
1820,2016-11-28,76.9,82.0,76.35,80.9,"132,123"
1821,2016-11-25,78.25,79.0,78.0,78.7,"102,255"
1822,2016-11-24,78.0,78.3,76.6,77.8,"52,753"
1823,2016-11-23,79.9,79.9,77.95,78.2,"103,580"
1824,2016-11-22,79.5,81.2,77.85,79.1,"57,577"
1825,2016-11-21,82.5,83.7,78.5,79.05,"60,045"
1826,2016-11-18,83.4,85.0,81.9,82.35,"159,112"
1827,2016-11-17,87.9,88.6,82.4,83.0,"225,655"
1828,2016-11-16,90.25,91.85,81.45,87.3,"118,796"
1829,2016-11-15,91.9,94.0,88.95,89.8,"152,999"
1830,2016-11-11,95.5,95.5,90.5,91.25,"146,243"
1831,2016-11-10,88.9,95.6,88.9,94.05,"259,981"
1832,2016-11-09,89.0,89.65,82.0,88.4,"159,395"
1833,2016-11-08,87.9,91.0,87.6,89.95,"76,576"
1834,2016-11-07,88.0,88.45,86.05,87.7,"74,617"
1835,2016-11-04,91.5,91.8,87.55,88.5,"110,754"
1836,2016-11-03,91.7,92.25,91.05,91.2,"42,503"
1837,2016-11-02,90.65,93.0,89.9,91.45,"95,940"
1838,2016-11-01,92.5,92.85,91.1,91.35,"23,001"
1839,2016-10-28,90.95,91.4,90.05,91.05,"41,026"
1840,2016-10-27,90.9,91.2,90.05,90.25,"35,601"
1841,2016-10-26,91.2,91.2,90.6,90.8,"98,770"
1842,2016-10-25,92.3,92.45,90.65,91.0,"37,177"
1843,2016-10-24,91.65,92.5,91.4,91.65,"35,344"
1844,2016-10-21,90.7,92.9,90.25,91.65,"203,958"
1845,2016-10-20,90.4,91.15,89.7,90.55,"203,947"
1846,2016-10-19,92.5,92.65,88.2,90.35,"721,024"
1847,2016-10-18,94.15,95.5,91.25,91.95,"528,717"
1848,2016-10-17,93.2,93.6,91.15,92.3,"68,824"
1849,2016-10-14,92.9,93.5,92.0,92.6,"59,588"
1850,2016-10-13,93.75,94.3,92.1,92.5,"35,888"
1851,2016-10-10,94.1,97.4,93.4,94.25,"135,761"
1852,2016-10-07,96.0,96.0,94.1,94.4,"74,811"
1853,2016-10-06,94.35,95.8,94.15,94.55,"96,417"
1854,2016-10-05,94.7,95.15,93.8,94.05,"230,945"
1855,2016-10-04,95.6,96.85,93.5,94.7,"170,002"
1856,2016-10-03,92.9,96.15,92.1,95.45,"111,004"
1857,2016-09-30,91.5,93.7,91.2,91.9,"155,265"
1858,2016-09-29,98.45,99.1,91.65,92.15,"176,462"
1859,2016-09-28,98.35,99.8,97.2,97.6,"221,669"
1860,2016-09-27,97.75,98.5,95.85,96.6,"93,825"
1861,2016-09-26,97.7,98.7,97.2,97.75,"70,278"
1862,2016-09-23,99.55,99.9,97.4,97.75,"112,954"
1863,2016-09-22,101.35,102.5,98.8,99.4,"318,807"
1864,2016-09-21,98.65,99.2,95.5,96.6,"151,465"
1865,2016-09-20,98.5,99.9,98.1,98.7,"203,928"
1866,2016-09-19,100.3,100.7,98.0,98.7,"512,013"
1867,2016-09-16,105.65,106.5,98.1,99.25,"162,905"
1868,2016-09-15,106.85,108.5,104.05,104.8,"218,629"
1869,2016-09-14,104.75,106.2,104.5,104.9,"295,971"
1870,2016-09-12,106.0,107.9,104.2,104.8,"160,896"
1871,2016-09-09,106.25,109.5,104.6,108.75,"1,422,395"
1872,2016-09-08,105.7,107.75,105.55,106.5,"147,410"
1873,2016-09-07,107.9,109.4,104.55,105.8,"597,373"
1874,2016-09-06,105.5,106.8,105.05,105.65,"56,634"
1875,2016-09-02,106.4,107.8,104.8,105.6,"195,870"
1876,2016-09-01,107.05,108.6,105.95,106.95,"316,399"
1877,2016-08-31,111.35,111.95,106.6,109.0,"496,254"
1878,2016-08-30,108.8,110.95,105.65,109.05,"797,813"
1879,2016-08-29,102.5,108.0,100.55,106.9,"653,370"
1880,2016-08-26,101.9,101.9,100.0,100.4,"123,574"
1881,2016-08-25,104.3,104.7,101.05,102.8,"494,531"
1882,2016-08-24,105.4,105.85,103.3,104.0,"212,730"
1883,2016-08-23,106.1,108.05,104.1,104.95,"248,588"
1884,2016-08-22,101.1,104.95,99.5,103.85,"188,352"
1885,2016-08-19,101.0,102.95,100.1,101.0,"247,411"
1886,2016-08-18,105.35,106.45,99.8,100.5,"204,796"
1887,2016-08-17,105.0,110.4,104.1,105.4,"1,072,230"
1888,2016-08-16,97.05,105.4,96.55,101.6,"621,241"
1889,2016-08-12,98.0,100.85,94.0,97.25,"282,521"
1890,2016-08-11,97.0,99.95,96.75,99.0,"126,638"
1891,2016-08-10,98.1,98.55,96.15,96.75,"291,030"
1892,2016-08-09,97.15,98.3,97.15,97.75,"18,852"
1893,2016-08-08,97.75,97.75,96.6,96.85,"24,194"
1894,2016-08-05,97.5,98.9,97.5,98.0,"78,245"
1895,2016-08-04,97.05,97.5,96.35,97.0,"64,215"
1896,2016-08-03,96.6,98.15,88.0,96.75,"325,220"
1897,2016-08-02,97.75,98.4,96.55,96.8,"24,786"
1898,2016-08-01,98.4,98.4,97.2,97.6,"29,756"
1899,2016-07-29,97.9,98.4,97.3,97.9,"286,297"
1900,2016-07-28,97.6,98.65,97.6,98.0,"224,766"
1901,2016-07-27,98.25,101.5,97.1,97.65,"179,964"
1902,2016-07-26,99.9,102.05,97.7,98.1,"153,262"
1903,2016-07-25,100.0,102.9,98.3,99.8,"220,702"
1904,2016-07-22,97.65,98.2,96.55,97.55,"23,007"
1905,2016-07-21,97.9,99.0,96.7,97.3,"87,316"
1906,2016-07-20,99.8,100.0,97.25,97.7,"32,886"
1907,2016-07-19,101.9,104.8,99.2,99.75,"287,318"
1908,2016-07-18,103.45,103.9,100.0,101.7,"64,169"
1909,2016-07-15,104.85,106.4,103.3,103.45,"41,977"
1910,2016-07-14,102.25,106.1,102.2,104.5,"75,491"
1911,2016-07-13,104.2,104.2,102.5,102.7,"30,812"
1912,2016-07-12,105.4,105.45,103.1,103.55,"50,751"
1913,2016-07-11,104.5,106.4,104.15,105.75,"157,846"
1914,2016-07-08,105.3,105.4,102.1,104.8,"102,305"
1915,2016-07-07,104.9,106.75,104.45,105.8,"132,384"
1916,2016-07-05,106.9,108.6,104.15,105.85,"129,003"
1917,2016-07-04,107.1,110.0,106.2,106.8,"109,579"
1918,2016-07-01,107.4,109.9,106.1,107.25,"652,727"
1919,2016-06-30,107.0,107.9,105.75,107.2,"237,192"
1920,2016-06-29,107.45,107.95,106.1,107.15,"166,143"
1921,2016-06-28,107.4,109.0,105.55,107.25,"191,661"
1922,2016-06-27,105.8,108.8,105.1,108.15,"132,289"
1923,2016-06-24,100.0,106.9,99.0,105.8,"251,030"
1924,2016-06-23,104.9,108.3,103.35,106.45,"279,708"
1925,2016-06-22,105.0,106.7,102.7,104.8,"510,605"
1926,2016-06-21,106.45,110.0,104.2,105.75,"556,355"
1927,2016-06-20,103.85,112.0,101.6,107.0,"2,042,043"
1928,2016-06-17,94.4,108.4,94.25,105.35,"1,629,335"
1929,2016-06-16,90.25,94.5,89.15,93.45,"159,864"
1930,2016-06-15,88.75,90.95,88.0,90.3,"197,515"
1931,2016-06-14,87.95,88.95,87.8,88.7,"115,734"
1932,2016-06-13,88.55,88.55,87.0,87.95,"30,936"
1933,2016-06-10,88.25,90.15,87.85,88.4,"29,688"
1934,2016-06-09,87.45,88.2,86.55,87.95,"43,610"
1935,2016-06-08,84.25,88.0,84.25,86.2,"37,911"
1936,2016-06-07,83.6,84.85,83.6,84.15,"28,860"
1937,2016-06-06,83.65,83.8,83.05,83.6,"40,167"
1938,2016-06-03,83.85,84.0,83.2,83.45,"90,701"
1939,2016-06-02,83.95,84.4,83.0,83.75,"20,308"
1940,2016-06-01,82.8,83.5,82.3,83.1,"26,124"
1941,2016-05-31,82.75,83.0,81.4,82.1,"42,957"
1942,2016-05-30,82.05,82.45,81.15,82.25,"117,402"
1943,2016-05-27,81.4,82.5,79.8,82.0,"42,059"
1944,2016-05-26,78.7,81.5,78.5,80.95,"50,311"
1945,2016-05-25,76.25,78.7,76.1,78.35,"12,671"
1946,2016-05-24,75.3,76.5,73.1,76.25,"35,693"
1947,2016-05-23,76.4,76.7,74.25,74.65,"14,915"
1948,2016-05-20,76.0,77.15,75.9,76.25,"10,575"
1949,2016-05-19,76.5,76.8,75.5,75.65,"13,046"
1950,2016-05-18,77.0,77.5,76.55,76.8,"8,464"
1951,2016-05-17,76.7,77.65,76.35,77.25,"14,970"
1952,2016-05-16,76.7,78.4,74.45,76.4,"46,198"
1953,2016-05-13,78.5,78.9,77.0,78.05,"19,520"
1954,2016-05-12,79.0,79.1,78.25,78.75,"7,816"
1955,2016-05-11,79.4,80.3,77.0,77.85,"8,118"
1956,2016-05-10,81.5,82.1,79.25,80.1,"19,391"
1957,2016-05-09,80.85,82.95,80.8,81.2,"251,239"
1958,2016-05-06,80.8,81.3,80.4,80.8,"6,978"
1959,2016-05-05,81.05,81.4,80.55,80.95,"11,164"
1960,2016-05-04,81.8,82.25,80.55,80.95,"13,876"
1961,2016-05-03,82.4,82.45,81.6,82.15,"25,604"
1962,2016-05-02,80.55,81.95,80.55,81.65,"15,109"
1963,2016-04-29,81.5,82.6,81.25,81.95,"17,001"
1964,2016-04-28,82.2,83.0,81.55,82.15,"319,740"
1965,2016-04-27,81.55,82.5,81.1,82.2,"72,742"
1966,2016-04-26,79.9,82.15,79.9,81.9,"26,300"
1967,2016-04-25,80.85,80.85,79.75,80.65,"32,047"
1968,2016-04-22,79.2,81.5,78.95,80.65,"32,862"
1969,2016-04-21,79.9,82.75,78.5,80.45,"125,924"
1970,2016-04-20,76.55,78.9,76.45,78.5,"47,137"
1971,2016-04-18,76.1,77.3,75.1,76.85,"26,539"
1972,2016-04-13,76.05,77.7,75.9,76.65,"37,658"
1973,2016-04-12,75.85,76.25,75.1,75.75,"19,701"
1974,2016-04-11,76.0,76.0,74.7,75.6,"29,113"
1975,2016-04-08,74.1,76.45,73.55,76.0,"43,130"
1976,2016-04-07,74.1,74.9,73.15,74.5,"54,859"
1977,2016-04-06,74.55,74.9,73.15,74.15,"16,773"
1978,2016-04-05,76.0,76.1,74.1,75.0,"53,651"
1979,2016-04-04,76.4,77.15,75.1,76.4,"66,510"
1981,2016-04-01,73.9,76.45,73.9,76.4,"128,569"
1982,2016-03-31,74.5,74.7,73.6,74.05,"62,267"
1983,2016-03-30,74.4,75.2,73.1,74.85,"193,846"
1984,2016-03-29,72.05,75.1,70.7,74.9,"490,183"
1985,2016-03-28,72.55,72.65,71.05,72.4,"732,870"
1986,2016-03-23,72.55,72.9,70.7,72.7,"263,308"
1987,2016-03-22,70.65,73.65,69.45,73.35,"1,170,695"
1988,2016-03-21,69.35,71.1,68.9,70.65,"71,381"
1989,2016-03-18,68.65,70.6,67.05,68.75,"1,274,094"
1990,2016-03-17,69.35,69.4,67.1,68.5,"102,176"
1991,2016-03-16,68.6,69.15,68.0,68.75,"58,502"
1992,2016-03-15,69.05,69.1,67.55,68.75,"49,858"
1993,2016-03-14,66.9,69.2,66.4,68.9,"147,177"
1994,2016-03-11,67.05,67.65,66.55,67.0,"136,903"
1995,2016-03-10,67.5,69.95,65.05,67.9,"443,843"
1996,2016-03-09,66.55,67.7,65.55,67.25,"44,470"
1997,2016-03-08,67.4,67.4,65.4,66.95,"61,064"
1998,2016-03-04,67.85,67.85,65.5,66.95,"90,037"
1999,2016-03-03,68.55,70.2,66.6,67.5,"251,094"
2000,2016-03-02,65.6,67.6,65.55,66.05,"153,115"
2001,2016-03-01,58.75,67.9,58.5,64.6,"199,262"
2002,2016-02-29,57.8,59.45,55.8,58.35,"58,657"
2003,2016-02-26,56.5,57.7,54.55,57.3,"61,572"
2004,2016-02-25,53.5,55.05,53.5,54.85,"29,354"
2005,2016-02-24,52.8,53.75,52.35,53.2,"60,210"
2006,2016-02-23,52.15,53.05,51.95,52.8,"41,840"
2007,2016-02-22,49.85,52.55,49.5,52.15,"75,975"
2008,2016-02-19,49.5,50.8,49.0,49.6,"39,596"
2009,2016-02-18,49.3,50.4,49.3,49.7,"38,194"
2010,2016-02-17,51.0,51.0,48.2,48.85,"70,309"
2011,2016-02-16,53.3,53.45,51.0,51.35,"38,396"
2012,2016-02-15,51.9,54.8,51.9,53.3,"41,864"
2013,2016-02-12,52.0,52.75,49.9,52.0,"57,901"
2014,2016-02-11,54.0,54.0,51.0,52.0,"72,034"
2015,2016-02-10,57.8,57.8,53.5,54.2,"430,842"
2016,2016-02-09,60.25,62.9,60.1,61.85,"31,300"
2017,2016-02-08,60.9,62.4,60.9,61.35,"32,900"
2018,2016-02-05,60.15,61.3,59.95,61.0,"17,901"
2019,2016-02-04,60.0,60.4,59.1,60.15,"21,183"
2020,2016-02-03,61.5,61.7,59.3,59.8,"45,026"
2021,2016-02-02,62.0,62.4,61.3,61.6,"189,899"
2022,2016-02-01,62.0,62.3,61.65,62.0,"20,364"
2023,2016-01-29,63.1,63.4,62.0,62.3,"30,029"
2024,2016-01-28,63.2,64.0,62.7,63.1,"15,822"
2025,2016-01-27,64.3,64.7,63.55,63.8,"61,169"
2026,2016-01-25,63.85,65.35,63.75,64.5,"26,918"
2027,2016-01-22,62.5,64.7,62.15,63.6,"25,002"
2028,2016-01-21,61.6,63.4,61.05,62.15,"27,382"
2029,2016-01-20,62.3,62.4,60.9,61.6,"38,046"
2030,2016-01-19,61.9,64.35,61.25,62.6,"18,556"
2031,2016-01-18,63.5,63.85,60.0,61.2,"25,035"
2032,2016-01-15,64.55,64.55,63.0,63.5,"18,094"
2033,2016-01-14,63.1,64.8,63.1,64.25,"55,373"
2034,2016-01-13,66.8,67.25,63.6,64.9,"86,777"
2035,2016-01-12,67.1,67.3,66.45,66.7,"57,255"
2036,2016-01-11,66.95,67.75,66.3,67.0,"166,272"
2037,2016-01-08,68.0,68.7,67.15,67.8,"24,335"
2038,2016-01-07,68.1,68.4,67.4,67.7,"11,711"
2039,2016-01-06,69.3,69.8,68.55,68.85,"67,842"
2040,2016-01-05,70.35,70.75,69.0,69.3,"74,105"
2041,2016-01-04,71.55,71.55,69.9,70.15,"17,979"
2042,2016-01-01,70.95,71.9,70.7,71.55,"26,026"
2043,2015-12-31,70.5,71.7,70.3,71.0,"37,277"
2044,2015-12-30,68.8,71.25,67.75,70.7,"176,023"
2045,2015-12-29,69.7,70.0,68.55,68.8,"24,759"
2046,2015-12-28,70.1,70.4,69.5,69.7,"11,793"
2047,2015-12-24,70.1,70.65,69.7,70.05,"29,426"
2048,2015-12-23,70.5,70.85,69.75,69.95,"61,337"
2049,2015-12-22,70.9,71.9,70.15,70.45,"103,873"
2050,2015-12-21,69.4,70.7,68.95,69.4,"92,658"
2051,2015-12-18,69.9,70.2,67.5,68.95,"30,910"
2052,2015-12-17,69.9,70.4,69.35,69.6,"15,020"
2053,2015-12-16,69.9,69.9,68.85,69.2,"15,097"
2054,2015-12-15,69.9,70.0,68.65,69.4,"14,203"
2055,2015-12-14,68.85,69.9,68.2,69.75,"19,869"
2056,2015-12-11,70.45,70.45,69.2,69.6,"54,907"
2057,2015-12-10,69.9,70.2,69.3,69.8,"70,210"
2058,2015-12-09,68.0,71.55,68.0,69.7,"121,806"
2059,2015-12-08,71.4,72.7,70.95,71.6,"109,959"
2060,2015-12-07,70.75,71.55,70.5,71.4,"25,864"
2061,2015-12-04,70.3,70.6,69.8,70.2,"27,585"
2062,2015-12-03,70.4,70.75,70.0,70.3,"21,143"
2063,2015-12-02,70.9,71.2,69.55,70.5,"203,144"
2064,2015-12-01,71.35,71.85,70.0,70.35,"38,978"
2065,2015-11-30,71.4,72.3,70.6,71.05,"23,962"
2066,2015-11-27,70.0,71.9,69.8,71.35,"112,122"
2067,2015-11-26,69.95,70.35,69.55,69.8,"13,662"
2068,2015-11-24,69.75,70.2,69.3,69.8,"13,672"
2069,2015-11-23,70.0,70.5,69.1,69.75,"79,460"
2070,2015-11-20,68.9,70.0,68.7,69.5,"107,067"
2071,2015-11-19,68.55,69.65,68.5,69.4,"55,941"
2072,2015-11-18,68.5,69.45,67.9,68.3,"49,405"
2073,2015-11-17,68.6,69.25,68.1,68.95,"75,441"
2074,2015-11-16,66.9,68.5,66.0,68.15,"73,053"
2075,2015-11-13,68.0,68.0,66.65,67.0,"59,135"
2076,2015-11-11,67.9,68.35,67.6,68.0,"16,676"
2077,2015-11-10,66.8,69.9,66.8,67.4,"144,163"
2078,2015-11-09,67.0,69.8,65.75,67.45,"326,486"
2079,2015-11-06,69.7,72.0,68.95,69.4,"137,624"
2080,2015-11-05,69.2,69.6,67.5,67.85,"176,244"
2081,2015-11-04,70.4,71.0,68.5,68.95,"130,480"
2082,2015-11-03,70.05,72.05,69.4,70.0,"302,734"
2083,2015-11-02,83.9,84.35,66.95,69.3,"618,777"
2084,2015-10-30,84.55,85.9,81.35,83.65,"18,339"
2085,2015-10-29,84.9,85.0,84.25,84.6,"74,501"
2086,2015-10-28,85.0,85.7,84.3,84.9,"16,111"
2087,2015-10-27,85.35,85.5,84.05,84.95,"63,881"
2088,2015-10-26,86.9,87.2,85.1,85.4,"63,537"
2089,2015-10-23,86.65,86.8,86.0,86.4,"36,437"
2090,2015-10-21,87.0,87.1,85.6,86.1,"10,565"
2091,2015-10-20,87.0,87.95,86.6,87.15,"77,909"
2092,2015-10-19,87.25,87.5,86.5,86.8,"16,279"
2093,2015-10-16,86.05,87.3,85.85,87.25,"161,852"
2094,2015-10-15,85.9,86.5,85.25,86.15,"23,325"
2095,2015-10-14,87.05,87.15,85.0,85.7,"78,161"
2096,2015-10-13,87.5,87.85,86.5,87.05,"18,203"
2097,2015-10-12,87.35,88.45,86.7,87.2,"77,672"
2098,2015-10-09,86.3,87.6,86.3,87.2,"94,293"
2099,2015-10-08,85.35,86.45,84.9,86.3,"99,787"
2100,2015-10-07,85.35,85.7,85.2,85.55,"74,542"
2101,2015-10-06,85.15,85.9,83.8,85.4,"81,994"
2102,2015-10-05,84.0,85.65,84.0,85.15,"117,931"
2103,2015-10-01,83.0,83.9,82.6,83.45,"85,075"
2104,2015-09-30,83.15,83.9,81.3,82.95,"38,543"
2105,2015-09-29,80.05,83.3,80.0,82.85,"95,923"
2106,2015-09-28,81.45,82.9,80.3,81.0,"94,265"
2107,2015-09-24,81.0,82.0,80.6,81.45,"52,207"
2108,2015-09-23,79.1,81.15,78.7,80.8,"56,712"
2109,2015-09-22,80.6,81.7,79.1,79.95,"62,070"
2110,2015-09-21,78.8,81.45,78.6,80.9,"42,929"
2111,2015-09-18,77.5,79.9,77.5,79.45,"95,809"
2112,2015-09-16,76.85,77.6,76.0,77.4,"43,876"
2113,2015-09-15,77.4,77.8,75.6,76.75,"61,161"
2114,2015-09-14,76.4,77.9,75.9,77.4,"49,054"
2115,2015-09-11,75.9,77.15,75.15,75.75,"47,271"
2116,2015-09-10,75.25,75.55,73.1,75.45,"185,825"
2117,2015-09-09,73.3,75.35,73.3,75.0,"71,385"
2118,2015-09-08,70.15,72.75,69.5,72.35,"87,903"
2119,2015-09-07,69.0,70.85,68.85,70.25,"72,537"
2120,2015-09-04,69.1,70.9,67.3,69.8,"161,124"
2121,2015-09-03,67.0,70.0,67.0,69.65,"198,866"
2122,2015-09-02,66.7,67.4,65.6,66.75,"119,698"
2123,2015-09-01,66.9,67.5,63.5,66.55,"159,600"
2124,2015-08-31,67.45,68.4,66.7,67.65,"61,980"
2125,2015-08-28,66.7,68.35,66.7,67.45,"167,484"
2126,2015-08-27,64.4,67.3,63.95,66.5,"172,803"
2127,2015-08-26,63.25,66.0,60.1,63.55,"252,836"
2128,2015-08-25,69.75,71.9,62.9,63.05,"593,497"
2129,2015-08-24,80.0,80.0,65.25,69.85,"452,970"
2130,2015-08-21,78.3,85.5,78.25,80.6,"680,911"
2131,2015-08-20,105.5,110.85,84.45,87.2,"721,000"
2132,2015-08-19,103.9,105.95,103.7,105.55,"103,509"
2133,2015-08-18,104.45,105.4,103.6,104.0,"228,631"
2134,2015-08-17,103.8,106.75,103.5,105.15,"355,138"
2135,2015-08-14,103.55,104.0,102.9,103.45,"283,783"
2136,2015-08-13,102.9,104.4,102.55,103.0,"77,105"
2137,2015-08-12,104.4,104.65,101.4,103.05,"233,895"
2138,2015-08-11,105.2,105.5,103.9,104.15,"179,761"
2139,2015-08-10,106.4,106.4,103.8,105.25,"209,154"
2140,2015-08-07,105.9,106.9,105.3,105.8,"189,674"
2141,2015-08-06,106.7,108.05,105.55,105.95,"228,304"
2142,2015-08-05,105.9,107.75,105.9,106.7,"1,388,003"
2143,2015-08-04,107.35,107.35,105.45,105.75,"615,629"
2144,2015-08-03,105.6,108.3,105.6,106.9,"654,975"
2145,2015-07-31,103.05,107.25,103.05,105.2,"140,339"
2146,2015-07-30,103.0,104.45,102.45,103.05,"115,874"
2147,2015-07-29,103.35,104.25,102.55,103.0,"399,489"
2148,2015-07-28,104.0,104.9,103.3,103.5,"433,331"
2149,2015-07-27,104.3,104.5,103.55,104.15,"1,104,756"
2150,2015-07-24,104.9,106.2,104.25,104.85,"68,039"
2151,2015-07-23,106.35,106.5,105.0,105.15,"2,257,357"
2152,2015-07-22,105.55,106.55,105.25,105.9,"1,394,084"
2153,2015-07-21,107.2,108.5,105.3,105.75,"135,355"
2154,2015-07-20,107.0,108.2,107.0,107.4,"56,241"
2155,2015-07-17,109.3,109.55,106.1,106.95,"519,016"
2156,2015-07-16,110.35,110.8,108.5,109.05,"720,236"
2157,2015-07-15,108.5,111.5,108.5,110.6,"1,289,656"
2158,2015-07-14,111.55,113.7,108.15,109.25,"632,144"
2159,2015-07-13,104.95,112.05,104.95,110.8,"522,027"
2160,2015-07-10,104.25,104.95,103.55,104.45,"1,272,628"
2161,2015-07-09,104.45,104.45,103.35,104.05,"1,863,580"
2162,2015-07-08,103.0,104.3,102.6,103.9,"766,164"
2163,2015-07-07,104.0,104.7,103.1,103.55,"80,757"
2164,2015-07-06,99.1,104.0,99.0,103.25,"48,639"
2165,2015-07-03,100.4,102.05,100.05,101.6,"138,019"
2166,2015-07-02,102.65,102.65,99.0,99.55,"119,514"
2167,2015-07-01,103.9,103.9,101.6,102.0,"124,198"
2168,2015-06-30,102.5,104.15,102.0,102.4,"393,151"
2169,2015-06-29,103.05,103.05,101.1,102.8,"112,686"
2170,2015-06-26,103.5,105.4,103.3,104.7,"208,747"
2171,2015-06-25,104.0,104.0,101.75,103.65,"86,877"
2172,2015-06-24,102.6,104.7,101.5,104.1,"229,913"
2173,2015-06-23,102.25,103.35,101.4,102.25,"119,079"
2174,2015-06-22,101.0,102.5,100.55,101.75,"220,789"
2175,2015-06-19,98.9,101.2,98.3,100.6,"157,827"
2176,2015-06-18,98.5,99.1,97.3,97.95,"220,135"
2177,2015-06-17,99.15,99.9,97.75,98.4,"69,452"
2178,2015-06-16,98.75,99.55,98.2,98.95,"261,820"
2179,2015-06-15,99.0,100.95,98.25,98.9,"298,460"
2180,2015-06-12,97.9,98.6,96.0,98.3,"256,115"
2181,2015-06-11,99.5,99.7,96.4,97.25,"225,806"
2182,2015-06-10,99.9,100.5,99.0,99.45,"80,972"
2183,2015-06-09,98.5,99.75,98.0,99.2,"24,695"
2184,2015-06-08,100.35,100.35,98.1,98.7,"201,091"
2185,2015-06-05,101.0,101.85,99.3,99.9,"47,647"
2186,2015-06-04,99.9,103.5,99.45,100.85,"158,379"
2187,2015-06-03,103.5,104.0,98.1,99.8,"535,046"
2188,2015-06-02,105.5,105.9,103.0,103.6,"146,023"
